Year,Month,Monthly,Annual,Five-Year,Ten-Year,Twenty-Year
1926,6,34.756,34.381,34.479,34.468,34.397
1926,7,35.204,34.315,34.483,34.465,34.398
1926,8,34.721,34.168,34.484,34.471,34.403
1926,9,34.704,34.121,34.466,34.472,34.401
1926,10,34.368,34.134,34.459,34.473,34.402
1926,11,34.249,34.226,34.445,34.481,34.401
1926,12,33.409,34.245,34.435,34.484,34.399
1927,1,33.605,34.207,34.406,34.489,34.398
1927,2,33.144,34.138,34.386,34.497,34.394
1927,3,33.799,34.162,34.385,34.506,34.388
1927,4,33.576,34.164,34.377,34.499,34.383
1927,5,35.172,34.222,34.366,34.498,34.386
1927,6,34.985,34.289,34.357,34.483,34.391
1927,7,34.755,34.333,34.354,34.474,34.386
1927,8,33.893,34.456,34.4,34.458,34.385
1927,9,34.987,34.552,34.386,34.461,34.386
1927,10,34.392,34.811,34.363,34.468,34.387
1927,11,34.949,34.783,34.377,34.468,34.386
1927,12,34.212,34.788,34.388,34.452,34.389
1928,1,34.129,34.75,34.388,34.445,34.391
1928,2,34.623,34.708,34.399,34.442,34.389
1928,3,34.956,34.689,34.403,34.433,34.391
1928,4,36.679,34.714,34.399,34.434,34.397
1928,5,34.837,34.585,34.408,34.437,34.395
1928,6,35.039,34.53,34.398,34.436,34.394
1928,7,34.3,34.555,34.399,34.435,34.39
1928,8,33.396,34.509,34.355,34.426,34.39
1928,9,34.754,34.531,34.352,34.417,34.396
1928,10,34.701,34.41,34.381,34.418,34.395
1928,11,33.393,34.404,34.392,34.424,34.393
1928,12,33.552,34.352,34.385,34.431,34.392
1929,1,34.432,34.397,34.385,34.421,34.39
1929,2,34.073,34.437,34.392,34.43,34.389
1929,3,35.219,34.417,34.405,34.401,34.386
1929,4,35.226,34.374,34.411,34.4,34.377
1929,5,34.765,34.459,34.418,34.395,34.373
1929,6,34.41,34.427,34.429,34.397,34.374
1929,7,34.847,34.227,34.457,34.379,34.37
1929,8,33.873,34.248,34.481,34.374,34.367
1929,9,34.509,34.161,34.497,34.377,34.368
1929,10,34.194,34.159,34.52,34.373,34.366
1929,11,34.408,34.18,34.506,34.362,34.367
1929,12,33.168,34.241,34.489,34.365,34.369
1930,1,32.03,34.184,34.476,34.373,34.373
1930,2,34.327,34.281,34.471,34.388,34.383
1930,3,34.17,34.314,34.46,34.392,34.374
1930,4,35.201,34.329,34.474,34.367,34.375
1930,5,35.027,34.29,34.476,34.365,34.373
1930,6,35.137,34.361,34.458,34.378,34.366
1930,7,34.169,34.564,34.446,34.395,34.362
1930,8,35.025,34.396,34.422,34.392,34.357
1930,9,34.916,34.396,34.403,34.397,34.356
1930,10,34.372,34.393,34.36,34.395,34.351
1930,11,33.936,34.366,34.358,34.405,34.352
1930,12,34.02,34.302,34.355,34.402,34.362
1931,1,34.468,34.385,34.363,34.393,34.366
1931,2,32.314,34.396,34.369,34.385,34.37
1931,3,34.172,34.445,34.358,34.374,34.367
1931,4,35.155,34.472,34.355,34.38,34.357
1931,5,34.702,34.532,34.367,34.387,34.358
1931,6,34.371,34.537,34.384,34.38,34.357
1931,7,35.163,34.606,34.36,34.371,34.353
1931,8,35.159,34.793,34.375,34.37,34.356
1931,9,35.504,34.846,34.336,34.368,34.348
1931,10,34.698,34.826,34.341,34.367,34.347
1931,11,34.656,34.798,34.345,34.365,34.352
1931,12,34.084,34.765,34.36,34.369,34.357
1932,1,35.287,34.662,34.353,34.366,34.357
1932,2,34.564,34.532,34.362,34.367,34.358
1932,3,34.802,34.436,34.368,34.358,34.363
1932,4,34.926,34.481,34.369,34.364,34.359
1932,5,34.365,34.516,34.359,34.361,34.361
1932,6,33.969,34.436,34.374,34.357,34.359
1932,7,33.933,34.279,34.391,34.352,34.356
1932,8,33.598,34.165,34.377,34.35,34.352
1932,9,34.346,34.082,34.397,34.346,34.354
1932,10,35.247,34.011,34.371,34.349,34.352
1932,11,35.073,34.042,34.353,34.344,34.352
1932,12,33.127,34.116,34.369,34.341,34.348
1933,1,33.396,34.188,34.402,34.341,34.344
1933,2,33.199,34.201,34.385,34.332,34.346
1933,3,33.811,34.18,34.391,34.319,34.341
1933,4,34.063,34.119,34.391,34.3,34.344
1933,5,34.739,34.037,34.402,34.295,34.345
1933,6,34.862,34.157,34.407,34.283,34.34
1933,7,34.792,34.124,34.387,34.279,34.338
1933,8,33.754,34.273,34.415,34.282,34.339
1933,9,34.093,34.193,34.395,34.286,34.335
1933,10,34.517,34.316,34.379,34.28,34.333
1933,11,34.094,34.337,34.383,34.286,34.338
1933,12,34.566,34.375,34.374,34.287,34.345
1934,1,32.994,34.348,34.356,34.284,34.35
1934,2,34.992,34.4,34.349,34.28,34.352
1934,3,32.851,34.467,34.33,34.261,34.348
1934,4,35.536,34.445,34.323,34.245,34.343
1934,5,34.994,34.418,34.313,34.235,34.335
1934,6,35.323,34.379,34.309,34.229,34.335
1934,7,34.462,34.381,34.275,34.218,34.325
1934,8,34.378,34.256,34.254,34.213,34.323
1934,9,34.899,34.469,34.219,34.214,34.326
1934,10,34.252,34.309,34.208,34.214,34.326
1934,11,33.764,34.22,34.216,34.217,34.328
1934,12,34.099,34.285,34.225,34.23,34.325
1935,1,33.025,34.428,34.229,34.253,34.331
1935,2,33.49,34.396,34.229,34.255,34.339
1935,3,35.408,34.428,34.231,34.247,34.335
1935,4,33.619,34.437,34.223,34.249,34.323
1935,5,33.924,34.506,34.211,34.245,34.321
1935,6,36.095,34.523,34.224,34.234,34.319
1935,7,36.179,34.548,34.236,34.231,34.32
1935,8,34,34.589,34.241,34.219,34.318
1935,9,35.276,34.386,34.235,34.21,34.316
1935,10,34.369,34.433,34.24,34.208,34.313
1935,11,34.587,34.518,34.232,34.217,34.319
1935,12,34.307,34.331,34.211,34.227,34.317
1936,1,33.316,34.157,34.195,34.232,34.316
1936,2,33.987,34.214,34.195,34.252,34.313
1936,3,32.976,34.139,34.213,34.254,34.311
1936,4,34.179,34.134,34.205,34.246,34.319
1936,5,34.941,34.087,34.205,34.246,34.321
1936,6,33.851,34.051,34.189,34.246,34.32
1936,7,34.088,34.042,34.207,34.242,34.318
1936,8,34.692,33.987,34.185,34.24,34.317
1936,9,34.377,33.964,34.186,34.224,34.314
1936,10,34.309,33.972,34.148,34.221,34.316
1936,11,34.024,33.961,34.126,34.222,34.318
1936,12,33.872,34.018,34.098,34.23,34.32
1937,1,33.207,34.024,34.084,34.224,34.328
1937,2,33.328,33.931,34.063,34.218,34.333
1937,3,32.705,33.944,34.059,34.219,34.335
1937,4,34.269,33.979,34.058,34.218,34.346
1937,5,34.812,34.009,34.075,34.224,34.344
1937,6,34.536,34.009,34.087,34.235,34.346
1937,7,34.154,34.087,34.114,34.237,34.346
1937,8,33.586,34.101,34.132,34.246,34.348
1937,9,34.525,34.162,34.096,34.247,34.348
1937,10,34.728,34.169,34.126,34.236,34.351
1937,11,34.383,34.126,34.138,34.235,34.352
1937,12,33.877,34.046,34.1,34.244,34.355
1938,1,34.145,34.019,34.059,34.244,34.361
1938,2,33.492,34.033,34.053,34.25,34.361
1938,3,33.443,34.09,34.028,34.249,34.36
1938,4,34.345,34.031,34.025,34.254,34.35
1938,5,34.296,34.008,34.033,34.253,34.352
1938,6,33.574,33.985,34.046,34.244,34.348
1938,7,33.84,33.979,34.076,34.242,34.35
1938,8,33.753,33.993,34.088,34.251,34.356
1938,9,35.2,33.949,34.114,34.252,34.357
1938,10,34.029,33.858,34.113,34.248,34.353
1938,11,34.1,33.805,34.11,34.252,34.359
1938,12,33.607,33.813,34.118,34.259,34.363
1939,1,34.073,33.79,34.127,34.278,34.359
1939,2,33.66,33.742,34.131,34.275,34.357
1939,3,32.916,33.693,34.117,34.294,34.351
1939,4,33.251,33.707,34.119,34.285,34.35
1939,5,33.655,33.765,34.131,34.276,34.35
1939,6,33.677,33.865,34.151,34.273,34.349
1939,7,33.565,33.916,34.174,34.27,34.346
1939,8,33.17,33.992,34.183,34.273,34.35
1939,9,34.618,34.019,34.22,34.275,34.35
1939,10,34.192,34.199,34.228,34.279,34.348
1939,11,34.79,34.281,34.233,34.293,34.344
1939,12,34.818,34.292,34.244,34.285,34.35
1940,1,34.676,34.306,34.246,34.289,34.356
1940,2,34.573,34.345,34.263,34.289,34.344
1940,3,33.248,34.275,34.263,34.278,34.339
1940,4,35.411,34.275,34.249,34.28,34.334
1940,5,34.638,34.295,34.259,34.277,34.331
1940,6,33.804,34.322,34.264,34.259,34.328
1940,7,33.731,34.356,34.251,34.244,34.328
1940,8,33.645,34.369,34.259,34.244,34.324
1940,9,33.775,34.472,34.262,34.234,34.321
1940,10,34.187,34.368,34.269,34.232,34.324
1940,11,35.03,34.375,34.274,34.232,34.323
1940,12,35.142,34.421,34.277,34.233,34.324
1941,1,35.086,34.494,34.288,34.239,34.327
1941,2,34.736,34.604,34.307,34.24,34.333
1941,3,34.482,34.584,34.291,34.248,34.329
1941,4,34.166,34.601,34.291,34.258,34.324
1941,5,34.72,34.582,34.298,34.255,34.322
1941,6,34.352,34.574,34.328,34.261,34.323
1941,7,34.606,34.532,34.349,34.265,34.321
1941,8,34.969,34.457,34.365,34.264,34.318
1941,9,33.536,34.495,34.402,34.261,34.319
1941,10,34.386,34.543,34.423,34.265,34.323
1941,11,34.801,34.577,34.426,34.27,34.327
1941,12,35.055,34.649,34.447,34.272,34.333
1942,1,34.573,34.622,34.456,34.29,34.328
1942,2,33.842,34.589,34.482,34.299,34.329
1942,3,34.941,34.673,34.491,34.312,34.327
1942,4,34.733,34.631,34.501,34.327,34.329
1942,5,35.125,34.648,34.511,34.328,34.331
1942,6,35.217,34.572,34.484,34.335,34.333
1942,7,34.286,34.473,34.464,34.34,34.334
1942,8,34.579,34.482,34.446,34.347,34.338
1942,9,34.535,34.376,34.459,34.351,34.339
1942,10,33.884,34.375,34.433,34.353,34.334
1942,11,35.002,34.333,34.416,34.36,34.329
1942,12,34.151,34.211,34.419,34.368,34.335
1943,1,33.378,34.23,34.429,34.381,34.346
1943,2,33.948,34.254,34.435,34.391,34.354
1943,3,33.673,34.227,34.44,34.4,34.357
1943,4,34.72,34.24,34.439,34.4,34.362
1943,5,34.625,34.202,34.432,34.408,34.358
1943,6,33.758,34.305,34.419,34.412,34.358
1943,7,34.503,34.471,34.402,34.421,34.356
1943,8,34.87,34.523,34.392,34.43,34.36
1943,9,34.216,34.649,34.382,34.428,34.364
1943,10,34.038,34.627,34.403,34.426,34.366
1943,11,34.541,34.562,34.401,34.431,34.369
1943,12,35.388,34.663,34.404,34.439,34.37
1944,1,35.372,34.629,34.403,34.435,34.381
1944,2,34.567,34.617,34.397,34.434,34.377
1944,3,35.193,34.696,34.404,34.441,34.384
1944,4,34.458,34.758,34.411,34.456,34.38
1944,5,33.835,34.831,34.409,34.466,34.378
1944,6,34.98,34.646,34.392,34.469,34.374
1944,7,34.09,34.491,34.407,34.474,34.374
1944,8,34.72,34.399,34.416,34.487,34.375
1944,9,35.167,34.303,34.405,34.487,34.375
1944,10,34.781,34.251,34.427,34.483,34.373
1944,11,35.418,34.235,34.423,34.471,34.373
1944,12,33.167,34.149,34.427,34.469,34.377
1945,1,33.514,34.172,34.435,34.459,34.383
1945,2,33.466,34.113,34.432,34.433,34.387
1945,3,34.034,34.02,34.439,34.432,34.383
1945,4,33.839,33.964,34.457,34.42,34.388
1945,5,33.638,33.898,34.461,34.416,34.39
1945,6,33.953,33.999,34.473,34.422,34.385
1945,7,34.364,34.043,34.511,34.425,34.379
1945,8,34.016,34.099,34.524,34.428,34.378
1945,9,34.047,34.087,34.538,34.433,34.375
1945,10,34.111,34.219,34.531,34.44,34.372
1945,11,34.627,34.297,34.542,34.429,34.373
1945,12,34.374,34.345,34.548,34.422,34.373
1946,1,34.041,34.362,34.555,34.422,34.374
1946,2,34.143,34.41,34.553,34.415,34.38
1946,3,33.889,34.407,34.566,34.403,34.393
1946,4,35.43,34.461,34.562,34.402,34.393
1946,5,34.569,34.465,34.564,34.397,34.386
1946,6,34.529,34.438,34.55,34.4,34.388
1946,7,34.572,34.558,34.52,34.401,34.389
1946,8,34.593,34.579,34.504,34.396,34.389
1946,9,34,34.61,34.48,34.415,34.388
1946,10,34.762,34.661,34.49,34.425,34.387
1946,11,34.683,34.688,34.506,34.432,34.387
1946,12,34.05,34.764,34.49,34.435,34.39
1947,1,35.476,34.78,34.491,34.432,34.392
1947,2,34.395,34.764,34.491,34.44,34.393
1947,3,34.257,34.845,34.482,34.435,34.398
1947,4,36.043,34.862,34.465,34.441,34.391
1947,5,34.9,34.911,34.431,34.439,34.383
1947,6,35.442,34.977,34.454,34.431,34.381
1947,7,34.754,34.993,34.453,34.43,34.383
1947,8,34.405,35.018,34.421,34.431,34.387
1947,9,34.975,35.04,34.405,34.43,34.387
1947,10,34.967,34.898,34.408,34.433,34.387
1947,11,35.27,34.928,34.417,34.422,34.388
1947,12,34.84,34.817,34.426,34.425,34.388
1948,1,35.666,34.83,34.42,34.448,34.39
1948,2,34.698,34.862,34.421,34.457,34.392
1948,3,34.521,34.862,34.427,34.466,34.399
1948,4,34.339,34.765,34.442,34.469,34.405
1948,5,35.257,34.715,34.426,34.462,34.414
1948,6,34.108,34.689,34.425,34.472,34.417
1948,7,34.913,34.515,34.442,34.471,34.419
1948,8,34.794,34.423,34.437,34.469,34.424
1948,9,34.968,34.363,34.424,34.475,34.419
1948,10,33.813,34.42,34.401,34.484,34.422
1948,11,34.663,34.381,34.393,34.487,34.419
1948,12,34.532,34.374,34.397,34.481,34.42
1949,1,33.576,34.314,34.398,34.483,34.418
1949,2,33.591,34.307,34.396,34.479,34.415
1949,3,33.805,34.279,34.426,34.473,34.421
1949,4,35.018,34.27,34.44,34.475,34.431
1949,5,34.791,34.166,34.455,34.48,34.437
1949,6,34.03,34.169,34.478,34.475,34.438
1949,7,34.183,34.157,34.456,34.478,34.436
1949,8,34.716,33.985,34.464,34.477,34.44
1949,9,34.633,33.925,34.466,34.474,34.438
1949,10,33.707,33.841,34.456,34.468,34.439
1949,11,33.408,33.789,34.454,34.452,34.431
1949,12,34.572,33.827,34.436,34.47,34.422
1950,1,33.433,33.814,34.426,34.477,34.426
1950,2,31.527,33.76,34.43,34.485,34.432
1950,3,33.082,33.741,34.422,34.489,34.432
1950,4,34.006,33.851,34.409,34.497,34.43
1950,5,34.171,33.874,34.383,34.503,34.428
1950,6,34.49,33.849,34.378,34.511,34.429
1950,7,34.022,33.984,34.385,34.514,34.428
1950,8,34.068,34.181,34.391,34.512,34.431
1950,9,34.403,34.183,34.393,34.515,34.436
1950,10,35.025,34.186,34.407,34.512,34.433
1950,11,33.695,34.18,34.383,34.515,34.431
1950,12,34.269,34.201,34.396,34.514,34.427
1951,1,35.055,34.254,34.387,34.51,34.426
1951,2,33.891,34.287,34.385,34.52,34.426
1951,3,33.101,34.402,34.385,34.539,34.424
1951,4,34.041,34.451,34.406,34.528,34.419
1951,5,34.105,34.611,34.41,34.516,34.418
1951,6,34.741,34.706,34.412,34.515,34.42
1951,7,34.653,34.631,34.446,34.514,34.419
1951,8,34.461,34.71,34.454,34.513,34.419
1951,9,35.785,34.819,34.466,34.515,34.422
1951,10,35.608,34.933,34.46,34.51,34.42
1951,11,35.619,34.992,34.454,34.505,34.414
1951,12,35.409,34.96,34.461,34.507,34.413
1952,1,34.154,34.918,34.464,34.493,34.414
1952,2,34.847,34.936,34.462,34.486,34.423
1952,3,34.403,34.824,34.466,34.483,34.424
1952,4,35.416,34.709,34.47,34.455,34.422
1952,5,34.811,34.547,34.474,34.438,34.421
1952,6,34.357,34.477,34.485,34.426,34.416
1952,7,34.148,34.638,34.5,34.425,34.418
1952,8,34.677,34.654,34.549,34.426,34.417
1952,9,34.443,34.677,34.573,34.423,34.417
1952,10,34.225,34.655,34.586,34.422,34.419
1952,11,33.674,34.572,34.59,34.415,34.416
1952,12,34.567,34.616,34.596,34.408,34.419
1953,1,36.092,34.637,34.608,34.399,34.432
1953,2,35.038,34.633,34.603,34.393,34.445
1953,3,34.673,34.677,34.603,34.398,34.447
1953,4,35.149,34.75,34.583,34.41,34.444
1953,5,33.823,34.852,34.603,34.42,34.432
1953,6,34.882,34.86,34.603,34.421,34.432
1953,7,34.406,34.82,34.579,34.416,34.433
1953,8,34.623,34.738,34.602,34.419,34.433
1953,9,34.972,34.724,34.653,34.41,34.433
1953,10,35.098,34.686,34.656,34.418,34.436
1953,11,34.898,34.735,34.639,34.407,34.435
1953,12,34.671,34.7,34.634,34.401,34.429
1954,1,35.604,34.696,34.629,34.402,34.414
1954,2,34.055,34.693,34.631,34.396,34.41
1954,3,34.508,34.685,34.605,34.4,34.408
1954,4,34.687,34.592,34.58,34.405,34.407
1954,5,34.413,34.484,34.554,34.408,34.409
1954,6,34.46,34.531,34.537,34.407,34.405
1954,7,34.358,34.428,34.529,34.399,34.405
1954,8,34.592,34.462,34.509,34.393,34.404
1954,9,34.879,34.461,34.5,34.389,34.398
1954,10,33.984,34.471,34.454,34.395,34.39
1954,11,33.597,34.471,34.422,34.391,34.384
1954,12,35.234,34.503,34.417,34.374,34.379
1955,1,34.371,34.536,34.424,34.393,34.377
1955,2,34.464,34.469,34.422,34.43,34.386
1955,3,34.488,34.428,34.425,34.432,34.389
1955,4,34.812,34.412,34.434,34.439,34.383
1955,5,34.409,34.521,34.447,34.439,34.388
1955,6,34.846,34.443,34.437,34.435,34.392
1955,7,34.751,34.376,34.413,34.432,34.393
1955,8,33.788,34.446,34.396,34.435,34.393
1955,9,34.394,34.587,34.403,34.438,34.396
1955,10,33.796,34.534,34.413,34.426,34.405
1955,11,34.904,34.425,34.456,34.433,34.405
1955,12,34.288,34.39,34.445,34.431,34.406
1956,1,33.572,34.361,34.445,34.431,34.418
1956,2,35.303,34.422,34.453,34.437,34.42
1956,3,36.183,34.411,34.436,34.446,34.42
1956,4,34.171,34.437,34.43,34.437,34.41
1956,5,33.109,34.366,34.404,34.44,34.411
1956,6,34.423,34.373,34.389,34.44,34.409
1956,7,34.397,34.383,34.358,34.437,34.409
1956,8,34.529,34.244,34.338,34.442,34.413
1956,9,34.258,34.053,34.335,34.429,34.416
1956,10,34.112,33.927,34.35,34.415,34.416
1956,11,34.051,33.907,34.361,34.397,34.417
1956,12,34.371,33.877,34.352,34.39,34.422
1957,1,33.694,33.889,34.333,34.397,34.421
1957,2,33.635,33.892,34.325,34.405,34.421
1957,3,33.887,33.925,34.311,34.412,34.42
1957,4,32.654,33.977,34.319,34.403,34.41
1957,5,32.872,34.012,34.309,34.403,34.406
1957,6,34.058,33.98,34.264,34.402,34.396
1957,7,34.552,34.057,34.285,34.405,34.394
1957,8,34.56,34.089,34.311,34.403,34.392
1957,9,34.65,34.193,34.292,34.403,34.388
1957,10,34.744,34.449,34.292,34.405,34.388
1957,11,34.466,34.743,34.288,34.41,34.386
1957,12,33.984,34.758,34.275,34.413,34.381
1958,1,34.62,34.743,34.257,34.416,34.375
1958,2,34.026,34.787,34.266,34.433,34.363
1958,3,35.125,34.732,34.272,34.429,34.362
1958,4,35.736,34.73,34.268,34.419,34.357
1958,5,36.391,34.637,34.263,34.401,34.349
1958,6,34.239,34.618,34.259,34.393,34.348
1958,7,34.37,34.545,34.284,34.395,34.346
1958,8,35.093,34.448,34.271,34.396,34.343
1958,9,33.994,34.383,34.238,34.392,34.337
1958,10,34.72,34.368,34.218,34.387,34.34
1958,11,33.351,34.262,34.241,34.384,34.342
1958,12,33.751,34.233,34.247,34.376,34.348
1959,1,33.747,34.138,34.245,34.345,34.353
1959,2,32.864,34.053,34.253,34.341,34.355
1959,3,34.336,34.061,34.253,34.343,34.371
1959,4,35.556,34.039,34.249,34.34,34.368
1959,5,35.119,34.006,34.24,34.337,34.367
1959,6,33.9,33.907,34.244,34.335,34.372
1959,7,33.225,34.062,34.266,34.332,34.375
1959,8,34.068,34.329,34.301,34.332,34.372
1959,9,34.094,34.243,34.324,34.322,34.37
1959,10,34.453,34.18,34.352,34.313,34.376
1959,11,32.958,34.104,34.383,34.315,34.377
1959,12,32.561,34.116,34.386,34.289,34.383
1960,1,35.614,34.153,34.387,34.278,34.388
1960,2,36.064,34.177,34.385,34.288,34.406
1960,3,33.3,34.232,34.381,34.289,34.412
1960,4,34.805,34.158,34.377,34.268,34.42
1960,5,34.206,34.295,34.373,34.273,34.424
1960,6,34.039,34.417,34.388,34.274,34.424
1960,7,33.669,34.371,34.42,34.271,34.43
1960,8,34.366,34.243,34.47,34.274,34.431
1960,9,34.753,34.317,34.454,34.278,34.429
1960,10,33.564,34.166,34.424,34.297,34.426
1960,11,34.595,34.188,34.347,34.296,34.433
1960,12,34.033,34.252,34.34,34.299,34.436
1961,1,35.062,34.304,34.345,34.327,34.434
1961,2,34.53,34.357,34.34,34.321,34.437
1961,3,34.184,34.316,34.347,34.301,34.445
1961,4,32.993,34.341,34.345,34.291,34.448
1961,5,34.474,34.248,34.363,34.306,34.454
1961,6,34.807,34.299,34.364,34.303,34.449
1961,7,34.29,34.293,34.332,34.304,34.446
1961,8,34.994,34.397,34.345,34.312,34.444
1961,9,34.262,34.485,34.352,34.316,34.436
1961,10,33.866,34.598,34.33,34.322,34.428
1961,11,33.477,34.62,34.313,34.33,34.421
1961,12,34.647,34.571,34.317,34.336,34.415
1962,1,34.987,34.598,34.33,34.349,34.413
1962,2,35.783,34.55,34.339,34.356,34.397
1962,3,35.241,34.564,34.332,34.357,34.39
1962,4,34.347,34.615,34.307,34.364,34.38
1962,5,34.734,34.679,34.322,34.373,34.373
1962,6,34.226,34.7,34.313,34.365,34.378
1962,7,34.611,34.827,34.271,34.362,34.379
1962,8,34.415,34.934,34.264,34.358,34.377
1962,9,34.426,34.844,34.286,34.352,34.375
1962,10,34.485,34.81,34.245,34.354,34.377
1962,11,34.242,34.559,34.258,34.358,34.383
1962,12,34.905,34.528,34.272,34.353,34.374
1963,1,36.505,34.533,34.286,34.35,34.357
1963,2,37.066,34.564,34.281,34.333,34.361
1963,3,34.166,34.562,34.284,34.325,34.362
1963,4,33.938,34.571,34.325,34.304,34.364
1963,5,31.719,34.587,34.328,34.279,34.37
1963,6,33.854,34.497,34.339,34.275,34.364
1963,7,34.675,34.109,34.37,34.275,34.363
1963,8,34.785,33.821,34.37,34.267,34.361
1963,9,34.401,33.869,34.365,34.264,34.359
1963,10,34.599,33.896,34.364,34.261,34.358
1963,11,34.432,34.095,34.372,34.278,34.355
1963,12,33.828,34.119,34.359,34.295,34.352
1964,1,31.848,34.063,34.362,34.305,34.343
1964,2,33.603,34.049,34.372,34.313,34.338
1964,3,34.744,33.988,34.379,34.341,34.339
1964,4,34.264,33.847,34.396,34.331,34.339
1964,5,34.111,33.8,34.42,34.326,34.338
1964,6,34.134,33.651,34.428,34.338,34.339
1964,7,34.01,33.755,34.432,34.351,34.342
1964,8,34.613,33.924,34.41,34.351,34.344
1964,9,33.671,33.915,34.389,34.351,34.344
1964,10,32.91,33.753,34.376,34.357,34.342
1964,11,33.867,33.83,34.363,34.362,34.348
1964,12,32.038,33.892,34.344,34.392,34.342
1965,1,33.09,33.93,34.338,34.383,34.339
1965,2,35.634,33.887,34.332,34.382,34.334
1965,3,34.641,33.989,34.322,34.392,34.329
1965,4,32.324,34.252,34.332,34.402,34.324
1965,5,35.029,34.327,34.342,34.41,34.324
1965,6,34.875,34.547,34.319,34.413,34.322
1965,7,34.468,34.866,34.281,34.427,34.319
1965,8,34.096,34.776,34.196,34.427,34.321
1965,9,34.902,34.713,34.196,34.42,34.322
1965,10,36.062,34.764,34.184,34.426,34.32
1965,11,34.769,34.757,34.212,34.434,34.316
1965,12,34.679,34.685,34.209,34.44,34.315
1966,1,36.908,34.686,34.205,34.437,34.318
1966,2,34.557,34.809,34.193,34.438,34.306
1966,3,33.892,34.792,34.181,34.445,34.285
1966,4,32.927,34.692,34.177,34.46,34.28
1966,5,34.949,34.706,34.192,34.468,34.283
1966,6,34.012,34.741,34.225,34.457,34.279
1966,7,34.48,34.602,34.277,34.455,34.273
1966,8,35.573,34.595,34.282,34.446,34.27
1966,9,34.698,34.606,34.33,34.444,34.269
1966,10,34.855,34.659,34.332,34.441,34.268
1966,11,34.944,34.574,34.339,34.445,34.268
1966,12,35.103,34.497,34.36,34.44,34.27
1967,1,35.23,34.476,34.372,34.428,34.263
1967,2,34.479,34.349,34.363,34.39,34.268
1967,3,34.02,34.281,34.369,34.368,34.277
1967,4,33.561,34.299,34.408,34.356,34.282
1967,5,33.93,34.29,34.402,34.343,34.29
1967,6,33.089,34.155,34.47,34.355,34.291
1967,7,34.227,34.072,34.496,34.352,34.287
1967,8,34.052,33.865,34.5,34.351,34.283
1967,9,33.881,33.876,34.498,34.347,34.281
1967,10,35.074,33.846,34.559,34.349,34.278
1967,11,34.838,33.803,34.561,34.355,34.277
1967,12,33.483,33.853,34.553,34.336,34.284
1968,1,34.225,33.869,34.568,34.298,34.287
1968,2,32.004,33.871,34.572,34.29,34.288
1968,3,34.152,33.854,34.557,34.296,34.286
1968,4,33.193,33.796,34.527,34.308,34.285
1968,5,33.42,33.837,34.539,34.338,34.279
1968,6,33.69,34.031,34.541,34.336,34.28
1968,7,34.412,34.089,34.503,34.331,34.282
1968,8,34.081,34.249,34.507,34.326,34.278
1968,9,33.679,34.538,34.525,34.326,34.276
1968,10,34.37,34.639,34.555,34.329,34.275
1968,11,35.334,34.733,34.565,34.327,34.279
1968,12,35.81,34.871,34.555,34.328,34.288
1969,1,34.926,34.899,34.547,34.341,34.295
1969,2,33.922,34.897,34.521,34.335,34.309
1969,3,37.617,34.927,34.508,34.334,34.306
1969,4,34.404,35.001,34.487,34.337,34.308
1969,5,34.549,34.85,34.469,34.339,34.308
1969,6,35.349,34.876,34.453,34.344,34.316
1969,7,34.75,34.85,34.424,34.353,34.323
1969,8,34.049,35.015,34.369,34.355,34.327
1969,9,34.046,34.758,34.346,34.367,34.331
1969,10,35.261,34.887,34.335,34.371,34.334
1969,11,33.519,34.937,34.323,34.38,34.343
1969,12,36.118,34.857,34.366,34.395,34.349
1970,1,34.615,34.908,34.367,34.401,34.342
1970,2,35.901,34.936,34.37,34.381,34.335
1970,3,34.531,34.93,34.372,34.369,34.342
1970,4,35.951,34.849,34.365,34.38,34.353
1970,5,35.153,35.014,34.368,34.374,34.359
1970,6,34.395,34.903,34.354,34.37,34.364
1970,7,35.359,34.904,34.315,34.368,34.374
1970,8,34.387,34.809,34.383,34.368,34.375
1970,9,33.965,34.847,34.396,34.367,34.375
1970,10,34.297,34.747,34.433,34.342,34.379
1970,11,35.495,34.777,34.464,34.337,34.382
1970,12,34.791,34.696,34.463,34.331,34.384
1971,1,34.629,34.583,34.457,34.31,34.389
1971,2,34.753,34.551,34.459,34.291,34.39
1971,3,34.993,34.55,34.471,34.269,34.393
1971,4,34.746,34.491,34.481,34.269,34.407
1971,5,35.511,34.356,34.461,34.259,34.407
1971,6,33.433,34.301,34.43,34.255,34.408
1971,7,33.999,34.205,34.406,34.243,34.413
1971,8,33.998,33.909,34.387,34.228,34.414
1971,9,33.957,33.71,34.339,34.222,34.417
1971,10,33.583,33.558,34.343,34.215,34.417
1971,11,33.88,33.366,34.339,34.205,34.423
1971,12,34.129,33.554,34.328,34.205,34.426
1972,1,33.474,33.575,34.334,34.178,34.424
1972,2,31.21,33.597,34.348,34.18,34.407
1972,3,32.603,33.599,34.364,34.197,34.391
1972,4,32.915,33.688,34.335,34.199,34.39
1972,5,33.215,33.783,34.358,34.207,34.391
1972,6,35.682,33.657,34.319,34.217,34.393
1972,7,34.26,33.528,34.306,34.212,34.393
1972,8,34.254,33.933,34.262,34.208,34.389
1972,9,33.981,34.127,34.239,34.21,34.389
1972,10,34.657,34.336,34.202,34.202,34.39
1972,11,35.02,34.506,34.187,34.197,34.382
